model_id,model_label,model_kind,task_id,scenario_id,scenario_label,iteration,latency_ms,api_ok,parse_ok,output_chars,output_preview,parsed_value,validate_notes,error
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,strong_signals,strong repeated evidence,2,2111,true,false,1987,"{""id"":""chatcmpl-34a27944e98248f7877224b5c6caf353"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,strong_signals,strong repeated evidence,3,3175,true,false,3313,"{""id"":""chatcmpl-0bbc2c33fdbb492098889b08e723691d"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""NONE"",",,missing both section headers,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,thin_evidence,thin / one-offs,1,1396,true,false,1449,"{""id"":""chatcmpl-68e821d6d2364f74bd439b41befe3742"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""NONE"",",,missing both section headers,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,thin_evidence,thin / one-offs,2,1874,true,false,1838,"{""id"":""chatcmpl-6af664cbfddc4843bf3d1a38bab89ae8"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""NONE"",","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,thin_evidence,thin / one-offs,3,2273,true,false,2241,"{""id"":""chatcmpl-1fbc987aa7cc4f8ba3cdcd7cd96b98a6"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""NONE"",",,missing both section headers,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,update_existing,updates existing card,1,4100,true,false,4028,"{""id"":""chatcmpl-34ff7fbbbafa429da36f875ec9ddd26a"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":""COMMUN","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,update_existing,updates existing card,2,4572,true,false,3712,"{""id"":""chatcmpl-7860c46423f24d9c9b976c7329be9395"",""object"":""chat.completion"",""created"":1778845447,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""r","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:gpt-oss-20b,gpt-oss-20b,cf,persona_evolution,update_existing,updates existing card,3,4526,true,false,4141,"{""id"":""chatcmpl-a55fd68e7e3840d68931960d754b17cf"",""object"":""chat.completion"",""created"":1778845448,""model"":""@cf/openai/gpt-oss-20b"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""content"":null,""r","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,contradictions,contradicting signals,1,1904,true,false,914,"{""id"":""chatcmpl-8687fe97fb5d4993b1919c66813a927d"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,contradictions,contradicting signals,2,1759,true,false,881,"{""id"":""chatcmpl-1236a919142648b785e1076886f58746"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,contradictions,contradicting signals,3,2897,true,false,1062,"{""id"":""chatcmpl-8f1f2f69a2664ac6ac392bc3b588af57"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,rich_history,rich signal mix,1,2580,true,false,1031,"{""id"":""chatcmpl-5997ddf7fc54494484d541fcbca266f2"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,rich_history,rich signal mix,2,2238,true,false,943,"{""id"":""chatcmpl-021ad655b56a48c8a5e101c595c6446b"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,rich_history,rich signal mix,3,2537,true,false,958,"{""id"":""chatcmpl-ccd3c24c0302464b9ba378407c86f09e"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,strong_signals,strong repeated evidence,1,2195,true,false,911,"{""id"":""chatcmpl-4669b014b5474e4689f04e68a2d303e4"",""object"":""chat.completion"",""created"":1778845718,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,strong_signals,strong repeated evidence,2,2352,true,false,929,"{""id"":""chatcmpl-90aab9db514f42179db41eeb11436a84"",""object"":""chat.completion"",""created"":1778845720,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,strong_signals,strong repeated evidence,3,2541,true,false,996,"{""id"":""chatcmpl-883d40f016994ccd9c76ee8f6cecce18"",""object"":""chat.completion"",""created"":1778845721,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,thin_evidence,thin / one-offs,1,1966,true,false,905,"{""id"":""chatcmpl-9127c235272d4236a13c8346aae534e0"",""object"":""chat.completion"",""created"":1778845721,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,thin_evidence,thin / one-offs,2,1657,true,false,813,"{""id"":""chatcmpl-06d363dd52244604b43552ba1e6e100d"",""object"":""chat.completion"",""created"":1778845721,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,thin_evidence,thin / one-offs,3,2145,true,false,926,"{""id"":""chatcmpl-7761dce8dda045128a9cbd7f25da4255"",""object"":""chat.completion"",""created"":1778845722,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,update_existing,updates existing card,1,2451,true,false,969,"{""id"":""chatcmpl-efff8a9f09594caaa86df862a332daf3"",""object"":""chat.completion"",""created"":1778845722,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,update_existing,updates existing card,2,1965,true,false,905,"{""id"":""chatcmpl-71d7265ac40e4fcb87827cfcec9f8e84"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:granite-4.0-h-micro,granite-4.0-h-micro,cf,persona_evolution,update_existing,updates existing card,3,3242,true,false,1170,"{""id"":""chatcmpl-ee847d68f34a4435a4d6cb8e719c2bfa"",""object"":""chat.completion"",""created"":1778845723,""model"":""@cf/ibm-granite/granite-4.0-h-micro"",""choices"":[{""index"":0,""message"":{""role"":""assistant"",""con","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,contradictions,contradicting signals,1,11056,true,false,3711,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to update COMMUNICATION_NOTES and EVOLVED_TRAITS ba","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,contradictions,contradicting signals,2,22604,true,false,3706,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to analyze recent interactions to extract DURABLE o","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,contradictions,contradicting signals,3,12702,true,false,3588,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to update two outputs: COMMUNICATION_NOTES and EVOL","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,rich_history,rich signal mix,1,18200,true,false,3723,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to extract durable observations from recent interac",,missing both section headers,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,rich_history,rich signal mix,2,16951,true,false,3786,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to extract durable observations from recent signals","{""hasNotes"":true,""hasTraits"":false}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,rich_history,rich signal mix,3,7038,true,false,3721,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to produce two outputs: COMMUNICATION_NOTES and EVO","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,strong_signals,strong repeated evidence,1,13635,true,false,3651,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to extract durable observations from 7 signals abou","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,strong_signals,strong repeated evidence,2,10222,true,false,3756,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to produce two outputs based on 7 recent signals ab","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,strong_signals,strong repeated evidence,3,23079,true,false,3605,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to extract durable observations from 7 recent signa","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,thin_evidence,thin / one-offs,1,13783,true,false,3667,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to analyze recent interactions to extract durable o","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,thin_evidence,thin / one-offs,2,20167,true,false,3756,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to produce two outputs: COMMUNICATION_NOTES and EVO","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,thin_evidence,thin / one-offs,3,13821,true,false,3755,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to extract durable observations from recent interac","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,update_existing,updates existing card,1,14813,true,false,3896,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to update two sections based on 3 recent signals an","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,update_existing,updates existing card,2,14669,true,false,3840,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to update COMMUNICATION_NOTES and EVOLVED_TRAITS ba","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:kimi-k2.6,kimi-k2.6,cf,persona_evolution,update_existing,updates existing card,3,6133,true,false,3929,"{""choices"":[{""finish_reason"":""length"",""index"":0,""logprobs"":null,""matched_stop"":null,""message"":{""content"":null,""reasoning_content"":""The user wants me to update two sections (COMMUNICATION_NOTES and EVO","{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,contradictions,contradicting signals,1,3395,true,true,340,COMMUNICATION_NOTES: - User tends to appreciate detailed breakdowns when exploring topics thoroughly. - Prefers concise replies due to experience undesired length. EVOLVED_TRAITS: - User indicates a d,"{""hasNotes"":true,""hasTraits"":true,""len"":340}",,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,contradictions,contradicting signals,2,2204,true,false,214,"=== COMMUNICATION_NOTES === - Prefers concise replies - Prefers detailed breakdowns (paradoxical preference, may indicate tolerance for complexity) === EVOLVED_TRAITS === - Enjoys exploring complex to",,missing both section headers,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,contradictions,contradicting signals,3,1813,true,false,132,COMMUNICATION_NOTES: • Prefers concise replies • Prefers a balance between brevity and depth in responses • EVOLVED_TRAITS: • NONE,"{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,rich_history,rich signal mix,1,2912,true,false,341,COMMUNICATION_NOTES: • Roman tends to dislike overly formal or therapy-like responses. • Roman responds positively to being challenged and asked direct questions. EVOLVED_TRAITS: • Roman has a hobby-o,"{""hasNotes"":true,""hasTraits"":true}",no bullets,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,rich_history,rich signal mix,2,5225,true,false,481,=== OUTPUT 1: COMMUNICATION_NOTES === • Roman prefers direct and concise responses. • Avoid using therapy-speak or jargon. === OUTPUT 2: EVOLVED_TRAITS === • Roman runs three times a week to maintain ,,missing both section headers,
cf:llama-3.1-8b-fp8,llama-3.1-8b-fp8,cf,persona_evolution,rich_history,rich signal mix,3,2812,true,true,266,"**COMMUNICATION_NOTES:** * Roman tends to prefer brief, direct responses. * Avoid using therapy-speak or over-explanatory language. **EVOLVED_TRAITS:** * Roman has a strong interest in bot development","{""hasNotes"":true,""hasTraits"":true,""len"":266}",,
